"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1648","Input","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.42995,1.3,0.136,3977,0.566,"MMP9, CLDN18, ITGAM, CLDN9, CLDN10, CLDN8, NCF4, CLDN20, PLCG2, ITGB2, CLDN7, CTNND1, PIK3CB, CLDN3, AFDN, MAPK13, CLDN23, RAC2, CLDN4, ARHGAP5, CLDN1, OCLN, PTK2B, VAV1, EZR, RAPGEF3, F11R, CYBA, PTK2, SIPA1, PIK3CA, NOX1, NCF2, RASSF5, TXK, PXN",0.866461091629782,0.247183568811729,FALSE
"H1648","Input","KEGG_LIMONENE_AND_PINENE_DEGRADATION",-0.5,-1.81,0.0142,18443,0.213,"ALDH1B1, ALDH9A1",1.84771165561694,0.671620396561262,TRUE
"H1648","Input","KEGG_LINOLEIC_ACID_METABOLISM",0.61142,1.82,0.00349,2088,0.549,"AKR1B10, PLA2G4E, CYP2E1, CYP2J2, PLA2G4B, PLA2G10, CYP2C18",2.45717457304082,0.260427655549908,FALSE
"H1648","Input","KEGG_LONG_TERM_DEPRESSION",0.18565,0.56,0.991,2608,1,"PLA2G4E, LYN, BRAF, PLA2G4B, PLCB3, PLA2G10, MAP2K1, IGF1R",0.00392634551472468,0,FALSE
"H1648","Input","KEGG_LONG_TERM_POTENTIATION",-0.27282,-1.01,0.393,16947,0.773,"CALM1, RAP1B, PRKACA, PRKACB, ITPR2, CAMK4, RPS6KA2, PLCB4, RPS6KA1, ATF4, NRAS, GNAQ, CALM3, PPP3CB, PPP3R1",0.405607449624573,0.111820506081675,FALSE
"H1648","Input","KEGG_LYSINE_DEGRADATION",-0.29843,-1.11,0.289,17259,0.626,"SETDB1, EHMT1, HADH, ALDH1B1, AASS, OGDH, ALDH9A1, NSD1",0.539102157243452,0.20342566678957,FALSE
"H1648","Input","KEGG_LYSOSOME",0.42184,1.26,0.165,6147,0.571,"CTSE, ATP6V0D2, AP3M2, GGA2, NAPSA, LAMP3, CTSS, GLA, LAPTM5, IDS, ABCB9, MANBA, CLTB, IGF2R, CD164, CTSH, GGA3, TCIRG1, AP3B2, GM2A, AP1S3, CTSV, ATP6V0A2, SGSH, CLTA, ATP6V0B, GUSB, SLC11A2, CTSA, ATP6V1H, AP4S1, AP1M2, HGSNAT, GAA, ENTPD4, MFSD8, SUMF1, CTSD, LGMN, ACP5, GNPTG, SORT1, HEXA, CTSB, HYAL1, IDUA, M6PR, MAN2B1, ATP6V0C, CTSC, NAGLU, ARSA, ARSG, NPC1, NPC2, AP3D1, PSAP, LAPTM4B, LIPA, GGA1, FUCA1, CLN5, CTSZ",0.782516055786094,0.243363891754152,FALSE
"H1648","Input","KEGG_MAPK_SIGNALING_PATHWAY",0.28446,0.85,0.671,3822,1,"MAP3K4, PLA2G4E, IL1R2, FGF17, IKBKB, DUSP5, CACNB1, DUSP10, NFKB2, FGFR3, DUSP9, NTF4, IL1A, GADD45A, FGF11, FGF13, NFATC4, RELB, RASGRP1, TAB2, EGF, BRAF, MAPK9, MAPK13, MKNK1, MAP3K13, PAK2, RAC2, MAP3K8, RPS6KA4, PLA2G4B, CHP2, PLA2G10, MAP2K1, RASA2, TRAF2, DUSP7, PAK1, MAPK10, MAP3K14, MAPKAPK5, MAPKAPK3, MECOM, CACNA1F, MAPK8IP3, CACNB4, PDGFB, GADD45B, TNF, PDGFA, TGFB3, NFKB1, IL1R1, STK3, MAP3K2, MAP3K5, MAP4K1, HSPA1B, MYC, MAP4K4, TGFBR2, HSPA1A, FGFR2",0.173277479831008,0,FALSE
"H1648","Input","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",0.43762,1.32,0.109,2498,0.569,"HES1, MNX1, HNF1B, HNF4G, FOXA2",0.962573502059376,0.244887733604929,FALSE
"H1648","Input","KEGG_MELANOGENESIS",0.20532,0.619,0.956,3376,1,"WNT9A, DVL1, DVL3, WNT7A, WNT10A, CALML6, ADCY4, PLCB3, MAP2K1, FZD5, ADCY6, ASIP, ADCY3, CALML5, CREB3, FZD6",0.0195421077238999,0,FALSE
"H1648","Input","KEGG_MELANOMA",0.30215,0.91,0.595,3017,1,"FGF17, MET, E2F1, FGF11, FGF13, CDH1, EGF, BRAF, PIK3CB, MAP2K1, IGF1R, PDGFB, BAD, PDGFA",0.22548303427145,0,FALSE
"H1648","Input","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.43184,1.3,0.13,4142,0.566,"ADH7, CYP2E1, AKR1C2, CYP1A1, ALDH3A1, AKR1C3, ALDH1A3, GSTM1, GSTO2, CYP2C18, AKR1C1, GSTT2, CYP1B1, GSTK1, ALDH3B2, MGST1, CYP2S1",0.886056647693163,0.247183568811729,FALSE
"H1648","Input","KEGG_MISMATCH_REPAIR",-0.19457,-0.712,0.825,19056,0.924,"RPA2",0.0835460514500749,0.0343280287798933,FALSE
"H1648","Input","KEGG_MTOR_SIGNALING_PATHWAY",0.26238,0.787,0.778,4058,1,"ULK1, RICTOR, VEGFC, BRAF, PIK3CB, EIF4EBP1, RPS6KB2, ULK3, STK11, PIK3CA, MTOR, HIF1A",0.109020403010311,0,FALSE
"H1648","Input","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.32157,0.965,0.501,4750,0.949,"IFNB1, IFNGR1, CSF2, PLCG2, ITGB2, NFATC4, BRAF, PIK3CB, SH3BP2, TNFRSF10A, RAC2, ICAM2, PTPN6, CHP2, MAP2K1, PTK2B, VAV1, PAK1, SYK, TNF, LCK, PIK3CA, IFNAR2, TNFSF10, TNFRSF10D, IFNGR2, TNFRSF10C, TNFRSF10B, LAT, NFATC2, CD244, VAV3, RAC1, NFAT5",0.300162274132754,0.0227337875727074,FALSE
"H1648","Input","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.34881,1.04,0.405,2809,0.846,"DRD5, GALR2, NPBWR1, GABRP, S1PR4, HTR7, P2RY6, MC3R, P2RY2, LTB4R2, LTB4R, GABRG2, MTNR1A, PTAFR, P2RX5, C5AR1, GABRE, S1PR5, TSHB, ADRA1B, ADRB2, GRIN2D, SSTR2, GRIN1, VIPR1, CHRM3, ADORA2A, PRSS1, P2RX6, GRIN3B, GIPR, CHRNB1, GABRA3",0.392544976785331,0.0726296369609765,FALSE
"H1648","Input","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.24207,0.728,0.86,4853,1,"NFKBIA, IRAK2, IKBKB, NTF4, PLCG2, FOXO3, BRAF, NFKBIE, PIK3CB, MAPK9, MAPK13, CALML6, RPS6KA4, MAP2K1, IRAK1, PRDM4, MAPK10, BAD, NGFR, SH2B2, CSK, NFKB1, CALML5, PSEN1, MAP3K5, RIPK2, PIK3CA, ZNF274, SORT1, RAC1, RELA, IRS1, PRKCD, MAPK12, IRAK3, CAMK2G, YWHAZ",0.0655015487564323,0,FALSE
"H1648","Input","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.32396,0.965,0.485,4624,0.949,"NADK, NAMPT, NADSYN1, NMNAT3, PNP, NT5C1B, NT5C2, QPRT, NT5E",0.314258261397736,0.0227337875727074,FALSE
"H1648","Input","KEGG_NITROGEN_METABOLISM",0.28304,0.862,0.671,4648,1,"CA13, CA7, GLUD1, GLUL, HAL, GLS2",0.173277479831008,0,FALSE
"H1648","Input","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.48837,1.47,0.062,3916,0.497,"CCL5, NFKBIA, BIRC3, CXCL1, TNFAIP3, CXCL2, IKBKB, CXCL8, TAB2, MAPK9, MAPK13, IL6, PSTPIP1, IL18, CARD6, MAPK10, NOD2, TNF, NFKB1, NLRP1, TAB3, RIPK2, NOD1, CARD9",1.20760831050175,0.303643611266668,FALSE
"H1648","Input","KEGG_NON_HOMOLOGOUS_END_JOINING",-0.3414,-1.28,0.118,15827,0.665,"XRCC6, XRCC4, NHEJ1, RAD50, XRCC5",0.928117992693875,0.177178354696895,FALSE
"H1648","Input","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.26511,0.808,0.749,5702,1,"E2F1, PLCG2, FOXO3, EGF, BRAF, PIK3CB, TGFA, MAP2K1, BAD, RXRA, PIK3CA, RASSF5, CDK6, EGFR, RAF1, CCND1, ERBB2, MAP2K2",0.125518182300534,0,FALSE
"H1648","Input","KEGG_NOTCH_SIGNALING_PATHWAY",0.51853,1.56,0.0392,2688,0.498,"DVL1, DVL3, DTX4, RFNG, DTX3L, JAG1, ADAM17, DLL1, HES1, HES5, NOTCH3, DTX2, JAG2, KAT2A, HDAC2",1.40671393297954,0.302770657240282,FALSE
"H1648","Input","KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.38986,-1.37,0.0811,15123,0.674,"RFC1, XPA, GTF2H1, ERCC4, RAD23B, GTF2H4, RPA1, RFC2, ERCC1, RAD23A, ERCC6, ERCC2, ERCC8, CCNH, RBX1, XPC, CUL4A, RPA2",1.09097914578884,0.17134010346468,FALSE
"H1648","Input","KEGG_N_GLYCAN_BIOSYNTHESIS",0.26447,0.79,0.79,4552,1,"ALG3, MGAT4B, RFT1, RPN2, RPN1, MGAT1, ALG10, ALG10B, FUT8, MAN2A2, MOGS, DPAGT1, MGAT2, TUSC3, ALG8",0.102372908709559,0,FALSE
"H1648","Input","KEGG_OLFACTORY_TRANSDUCTION",0.38106,1.14,0.255,1976,0.675,"OR4C6, OR2J3, OR5M11, OR8S1, OR6B2, OR13D1, OR1J1, OR4D2, OR13H1, OR10AD1, OR2A5, OR4L1, OR2D2, OR11H4, OR10K2, OR2A7, OR4X2, OR1G1, OR10H1, OR8G1, OR2A12, OR8B4, GUCY2D, CALML6, OR8G5, OR6A2, OR10G3, OR8B8, OR4K1",0.593459819566045,0.170696227168975,FALSE
"H1648","Input","KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.22828,-0.803,0.726,14026,0.872,"ATIC, DHFR, FTCD, TYMS, MTHFD2, MTR",0.139063379299906,0.0594835150674328,FALSE
"H1648","Input","KEGG_OOCYTE_MEIOSIS",-0.31904,-1.13,0.311,16772,0.613,"CPEB1, MAD2L2, CDC23, CALM1, PRKACA, SMC3, YWHAE, ADCY9, FBXO43, PRKACB, ITPR2, RPS6KA2, RPS6KA1, SMC1A, SKP1, PPP2R1A, RBX1, CALM3, SGO1, ANAPC13, PPP3CB, PPP2R5C, CDC25C, PPP2R5D, CDC16, PPP3R1, ANAPC10",0.507239610973163,0.212539525481585,FALSE
"H1648","Input","KEGG_OTHER_GLYCAN_DEGRADATION",0.49486,1.49,0.042,6273,0.477,"MANBA, ENGASE, MAN2C1, FUCA2, HEXA, MAN2B1, MAN2B2, FUCA1, NEU1",1.3767507096021,0.321481620959886,FALSE
"H1648","Input","KEGG_OXIDATIVE_PHOSPHORYLATION",-0.23704,-0.817,0.661,18279,0.863,"NDUFA8, NDUFA7, NDUFA4, NDUFS4, NDUFS7, ATP5F1A, COX7B, UQCR10, NDUFB1, ATP5ME, COX6B1, NDUFB2, ATP6V1E1, SDHC, ATP5MC2, NDUFS5",0.17979854051436,0.0639892042847904,FALSE
"H1648","Input","KEGG_O_GLYCAN_BIOSYNTHESIS",0.51195,1.52,0.0492,3145,0.47,"ST6GALNAC1, GCNT3, B4GALT5, GALNT7, GALNT5, GALNT12, GALNT10, GALNT3, GALNT6, GALNT18, GALNT14",1.30803489723264,0.327902142064283,FALSE
"H1648","Input","KEGG_P53_SIGNALING_PATHWAY",0.24741,0.746,0.834,6303,1,"ATR, GADD45A, SERPINB5, CD82, PERP, TP53I3, GADD45B, PMAIP1, SFN, EI24, RPRM, THBS1, CCND3, CYCS, TNFRSF10B, GADD45G, CDK6, IGFBP3, STEAP3, CCND1, BID, TP73, PIDD1, CHEK1, TSC2, CDKN1A, FAS",0.0788339493622613,0,FALSE
"H1648","Input","KEGG_PANCREATIC_CANCER",0.29184,0.897,0.605,5629,1,"IKBKB, E2F1, SMAD3, EGF, VEGFC, BRAF, PIK3CB, MAPK9, RAD51, RAC2, TGFA, MAP2K1, MAPK10, BAD, TGFB3, NFKB1, PIK3CA, RALB, TGFBR2, IKBKG, RALGDS, RAC1, RELA, TGFB2, CDK6, EGFR, BRCA2, RAF1, PLD1, BCL2L1, TGFB1, CCND1, ERBB2",0.218244625347531,0,FALSE
"H1648","Input","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.22684,0.685,0.895,5025,1,"PPCDC, COASY, PANK4, PANK3, PANK2",0.048176964684088,0,FALSE
"H1648","Input","KEGG_PARKINSONS_DISEASE",-0.26648,-0.986,0.397,18279,0.739,"NDUFA8, PINK1, NDUFA7, NDUFA4, NDUFS4, NDUFS7, ATP5F1A, COX7B, UQCR10, NDUFB1, APAF1, COX6B1, NDUFB2, SDHC, PARK7, ATP5MC2, NDUFS5",0.401209493236885,0.131355561605174,FALSE
"H1648","Input","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",-0.31553,-1.15,0.219,16110,0.678,"TUBA3D, ROCK1, YWHAQ, TUBB4A, CD14, ACTB, TUBA1B, ARHGEF2, TUBA8, RHOA, TUBB2A, ABL1, TLR4, TUBB3, FYN, TUBB, ARPC5, TUBA1A, CDC42",0.659555885159882,0.168770306132937,FALSE
"H1648","Input","KEGG_PATHWAYS_IN_CANCER",0.28487,0.85,0.679,3822,1,"MMP9, WNT9A, NFKBIA, DVL1, BIRC3, FGF17, IKBKB, TRAF4, DVL3, NFKB2, MET, FGFR3, E2F1, BCR, CXCL8, LAMC2, SMAD3, LAMA3, WNT7A, ITGA2, PLCG2, FGF11, FGF13, LAMB3, MMP1, PML, CDH1, EGLN3, EGF, VEGFC, WNT10A, JUP, BRAF, PIK3CB, MAPK9, CSF2RA, FOXO1, RUNX1, RAD51, RAC2, TRAF1, IL6, BMP2, CBLC, TGFA, PAX8, MAP2K1, TRAF2, VHL, LAMA2, FZD5, IGF1R, MAPK10, HDAC2, MECOM, PDGFB, BAD, ITGAV, PDGFA, PTK2, TGFB3, NFKB1, CSF1R, FZD6, LAMA5, RXRA, PIK3CA, MYC, MTOR, ELOC, TFG, RALB, TGFBR2, WNT3, FGFR2",0.168130225719498,0,FALSE
"H1648","Input","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.26823,0.809,0.758,2843,1,"UGDH, RPEL1, GUSB",0.120330794367946,0,FALSE
"H1648","Input","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.50757,1.52,0.0525,5444,0.47,"G6PD, PGD, TKT, TALDO1, RPEL1, PFKL, FBP2, ALDOC, DERA, GPI, ALDOA, PGM2, PFKP",1.27984069659404,0.327902142064283,FALSE
"H1648","Input","KEGG_PEROXISOME",0.23246,0.707,0.884,5121,1,"XDH, SOD2, ACSL5, PRDX5, PEX2, SLC27A2, PEX5, PRDX1, DDO, ACAA1, MVK, PAOX, ABCD1, GSTK1, EPHX2, PEX3, MLYCD, EHHADH, AGPS, DHRS4, SOD1, PEX7, PEX16, NUDT19, ACOT8, ACOX1",0.0535477349869269,0,FALSE
"H1648","Input","KEGG_PHENYLALANINE_METABOLISM",0.55315,1.66,0.0255,4365,0.573,"IL4I1, ALDH3A1, AOC2, ALDH1A3, ALDH3B2, MAOA, AOC3",1.59345981956604,0.24184537803261,FALSE
"H1648","Input","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.25378,0.764,0.8,3949,1,"INPP4A, PLCG2, PIK3CB, INPP4B, CALML6, PLCB3, DGKQ, DGKA, SYNJ2, PIK3C2B, CALML5, DGKG, DGKE, IPPK, PIK3C2G, PIK3CA, CDS1, ITPR3, OCRL",0.0969100130080564,0,FALSE
"H1648","Input","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.34428,1.03,0.399,3373,0.865,"CP, EARS2, FTH1, GUSB, ALAS1, HMOX2",0.399027104313252,0.0629838925351858,FALSE
"H1648","Input","KEGG_PPAR_SIGNALING_PATHWAY",0.18465,0.562,0.988,5588,1,"FABP6, MMP1, ACSL5, SLC27A4, ME1, SLC27A2, ACAA1, RXRA, CPT2, UBC, CYP27A1, EHHADH, ANGPTL4, CPT1C, ACOX1, CPT1A, ACSL1, SLC27A1, PPARG",0.00524305541237188,0,FALSE
"H1648","Input","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.28189,0.843,0.694,4036,1,"CH25H, CYP7B1, AKR1D1, CYP27A1",0.158640529545145,0,FALSE
"H1648","Input","KEGG_PRIMARY_IMMUNODEFICIENCY",0.38015,1.15,0.244,5251,0.673,"CD40, CIITA, ADA, TAP2, LCK, BLNK, IKBKG, JAK3, RAG2, UNG, TAP1",0.612610173661271,0.171984935776023,FALSE
"H1648","Input","KEGG_PRION_DISEASES",0.30397,0.937,0.526,2350,0.983,"CCL5, C9, IL1A, IL6, MAP2K1",0.279014255846261,0.00744648216786438,FALSE
"H1648","Input","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.28281,-1,0.36,16258,0.734,"CDK1, PDE3A, ARAF, CPEB1, MAD2L2, CDC23, CDC25B, PRKACA, ADCY9, PRKACB, RPS6KA2, RPS6KA1, PDE3B, PIK3R1, AKT3, MAPK14, GNAI1, ANAPC13, CDC25C, CDC16, MAPK8, ANAPC10",0.443697499232713,0.134303940083929,FALSE
"H1648","Input","KEGG_PROPANOATE_METABOLISM",-0.28276,-1,0.418,14863,0.734,"ABAT, PCCA, SUCLA2, SUCLG1, ACSS1, LDHC, ACACB, HIBCH, ACADM, ALDH1B1, ALDH9A1",0.378823718224965,0.134303940083929,FALSE
"H1648","Input","KEGG_PROSTATE_CANCER",0.23981,0.717,0.872,5702,1,"NFKBIA, IKBKB, E2F1, EGF, BRAF, PIK3CB, FOXO1, TGFA, MAP2K1, IGF1R, PDGFB, BAD, PDGFA, NFKB1, CREB3, PIK3CA, MTOR, FGFR2, IKBKG, RELA, CREB5, EGFR, GSTP1, RAF1, TCF7, CCND1, ERBB2, MAP2K2",0.0594835150674328,0,FALSE
"H1648","Input","KEGG_PROTEASOME",0.27494,0.823,0.731,3211,1,"PSME4, PSME2, PSMB11, PSME1, PSMD11, PSMF1, PSMA5, PSMD2, PSMB5, PSMB10, PSMA6",0.13608262304214,0,FALSE
"H1648","Input","KEGG_PROTEIN_EXPORT",0.271,0.807,0.739,4969,1,"OXA1L, SRPRA, SEC63, SRP54, SRPRB, SEC11A, SEC62, SRP68, SEC61A1",0.131355561605174,0,FALSE
"H1648","Input","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.16518,0.503,0.994,5399,0.996,"SLC25A10, GLUD1, ATP1B3, GLS2, ATP1A3, ATP1B1",0.00261361560268669,0.00174066157630127,FALSE
"H1648","Input","KEGG_PURINE_METABOLISM",-0.19398,-0.665,0.914,16712,0.937,"POLR2D, NME7, NPR2, RRM2B, PDE1C, PDE7B, POLA1, PDE6B, PDE6G, POLR2G, PAPSS1, ADSL, ADCY9, PDE10A, PDE8B, PDE6D, APRT, PRUNE1, AK5, PDE3B, PDE4B, PRIM2, AK7, ENPP1, PAPSS2, NT5M, DCK, POLR3GL, DGUOK, POLR1E",0.0390538042661686,0.0282604091122217,FALSE
"H1648","Input","KEGG_PYRIMIDINE_METABOLISM",0.21269,0.636,0.95,5377,1,"ENTPD3, POLR2H, UMPS, CMPK2, TXNRD1, POLR1B, PNP, UPP1, NME6, NT5C1B, POLD4, ENTPD4, UCKL1, PNPT1, DUT, NT5C2, TYMP, CDA, POLE2, POLR1C, NT5E, CAD, CMPK1, POLA2, NT5C, POLE, ENTPD5, NME5",0.0222763947111523,0,FALSE
"H1648","Input","KEGG_PYRUVATE_METABOLISM",-0.23207,-0.861,0.617,18284,0.861,"MDH1, ALDH1B1, ALDH9A1, GRHPR",0.209714835966758,0.0649968485463452,FALSE
"H1648","Input","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.25971,0.778,0.801,3219,1,"ITGAM, FGF17, PFN4, DIAPH1, ITGB6, ARHGEF4, FGFR3, TMSB4Y, ITGA2, FGF11, FGF13, ITGB2, PAK6, EGF, BRAF, PIK3CB, BAIAP2, ITGB4, ITGB8, SSH3, MYH14, PAK2, RAC2, CHRM3, SSH1, MAP2K1, VAV1, FGD3, EZR, PAK1, ITGAX, PDGFB, ITGAV, TIAM1, LIMK2, PDGFA, PTK2, CSK, GIT1",0.0963674839157623,0,FALSE
"H1648","Input","KEGG_REGULATION_OF_AUTOPHAGY",0.24812,0.753,0.859,1482,1,"ULK1, ATG5, PIK3R4, BECN1",0.0660068361687577,0,FALSE
"H1648","Input","KEGG_RENAL_CELL_CARCINOMA",0.22262,0.669,0.933,5045,1,"MET, PAK6, EGLN3, VEGFC, BRAF, PIK3CB, PAK2, TGFA, MAP2K1, VHL, PAK1, PDGFB, TGFB3, PIK3CA, ELOC, HIF1A, RAC1, TGFB2, ETS1, RAF1",0.0301183562535,0,FALSE
"H1648","Input","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.25357,0.765,0.812,5920,1,"ACE, CTSA, REN, THOP1, ACE2",0.0904439707588247,0,FALSE
"H1648","Input","KEGG_RETINOL_METABOLISM",0.46555,1.39,0.0915,5135,0.515,"RDH16, ADH7, CYP1A1, DHRS9, DGAT1, RDH10, CYP26A1, CYP2C18, DHRS3, DGAT2, ALDH1A2, CYP26B1, LRAT, DHRS4, BCO1, ADH1A, DHRS4L2, ALDH1A1, RDH11",1.03857890593355,0.288192770958809,FALSE
"H1648","Input","KEGG_RIBOFLAVIN_METABOLISM",0.24282,0.733,0.866,5743,1,"MTMR1, ACP6, ACP4, ACP5, ACP1, FLAD1",0.0624821079826534,0,FALSE
"H1648","Input","KEGG_RIBOSOME",-0.51374,-1.88,0.0222,16296,0.202,"RPL9, RPL26, RPL24, RPS4X, RPL10A, RPL3, RPS24, RPS18, RPS13, RPS15, RPL7A, RPL34, UBA52, RPL21, RPL13A, RPS23, RPL27A, RPL6, RPL29, RPL5, RPL11, RPSA, RPL37A, RPL18, RPL35, RPS19, RPS16, RSL24D1, RPS9, RPS5, RPS11, RPS6, RPS27L, RPS10, RPS15A, RPS27, RPL17",1.65364702554936,0.694648630553376,TRUE
"H1648","Input","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.46961,1.43,0.0733,3125,0.54,"CXCL10, IFNB1, NFKBIA, DDX58, IKBKE, IKBKB, CXCL8, ATG5, DDX3Y, TRADD, ISG15, DHX58, IRF7, MAPK9, MAPK13, IRF3, IFIH1, TRAF2, MAPK10, TNF, NFKB1",1.13489602535887,0.267606240177031,FALSE
"H1648","Input","KEGG_RNA_DEGRADATION",-0.35043,-1.28,0.138,17144,0.665,"PAPOLG, DCP2, PAPOLA, EXOSC8, MPHOSPH6, XRN2, LSM3, LSM7, TTC37, LSM2, ENO1, EXOSC3, C1D, ZCCHC7",0.860120913598763,0.177178354696895,FALSE
"H1648","Input","KEGG_RNA_POLYMERASE",-0.25521,-0.942,0.527,14661,0.821,"POLR2C, POLR2L, POLR2J3, POLR2I, POLR2F, POLR2D, POLR2G, POLR3GL, POLR1E",0.278189384787453,0.0856568428805592,FALSE
"H1648","Input","KEGG_SELENOAMINO_ACID_METABOLISM",0.45765,1.38,0.0967,4199,0.519,"LCMT1, AHCY, GGT6, GGT1, TRMT11, GGT7, AHCYL1, HEMK1, MAT2B",1.014573525917,0.284832642151542,FALSE
"H1648","Input","KEGG_SMALL_CELL_LUNG_CANCER",0.30031,0.897,0.604,3622,1,"NFKBIA, BIRC3, IKBKB, TRAF4, E2F1, LAMC2, LAMA3, ITGA2, LAMB3, PIK3CB, TRAF1, TRAF2, LAMA2, ITGAV, PTK2, NFKB1, LAMA5, RXRA, PIK3CA, MYC",0.218963061378868,0,FALSE
"H1648","Input","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",-0.25951,-0.926,0.476,17365,0.806,"USE1, STX8, SNAP25, VAMP5, STX2, SEC22B, VAMP3, STX12",0.322393047279507,0.0936649581949093,FALSE
"H1648","Input","KEGG_SPHINGOLIPID_METABOLISM",0.32506,0.964,0.497,3712,0.939,"SMPD2, GLA, SGPP2, ACER3, DEGS2, PLPP3, PLPP2, SPHK1, UGT8, SGMS2",0.303643611266668,0.0273344077338891,FALSE
"H1648","Input","KEGG_SPLICEOSOME",0.24679,0.756,0.836,1835,1,"LSM8, SRSF6, CTNNBL1, PRPF40B, SART1, SRSF5, THOC3, U2SURP, AQR, RBM22, ACIN1, PRPF38B, NCBP2, TCERG1, TRA2B, RBM25, ZMAT2, PRPF38A, SRSF2, ISY1",0.0777937225609836,0,FALSE
"H1648","Input","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.20729,0.628,0.962,3831,1,"UGDH, PYGL, GANC, GUSB, UXS1, GAA, GPI",0.0168249279621871,0,FALSE
"H1648","Input","KEGG_STEROID_BIOSYNTHESIS",-0.23238,-0.824,0.635,14250,0.872,"MSMO1, HSD17B7, SOAT1, CYP27B1, LSS, CYP51A1",0.197226274708024,0.0594835150674328,FALSE
"H1648","Input","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.47261,1.42,0.0843,4006,0.487,"AKR1C2, CYP1A1, AKR1C3, HSD17B3, AKR1C1, SRD5A1, CYP7B1, CYP1B1, AKR1D1, SRD5A3, HSD11B1, HSD11B2, HSD17B8, SULT2B1",1.07417242537526,0.312471038785366,FALSE
"H1648","Input","KEGG_SULFUR_METABOLISM",0.4448,1.34,0.106,4113,0.558,"SULT1A4, SULT1A1, CHST11, SULT1A2, SULT2B1, SUOX",0.97469413473523,0.253365801062421,FALSE
"H1648","Input","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.22043,0.666,0.932,2957,1,"C9, CD40, C3, TNF",0.0305840876460186,0,FALSE
"H1648","Input","KEGG_TASTE_TRANSDUCTION",0.39248,1.17,0.235,5194,0.671,"SCNN1G, SCNN1B, TAS1R3, TAS2R31, SCNN1A, ADCY4, ADCY6, ITPR3, GNB1, TAS2R20, TAS2R4, TAS2R5, GNG3, TAS2R13, TAS2R19, TAS2R10",0.628932137728264,0.173277479831008,FALSE
"H1648","Input","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.63202,1.92,0.00348,3251,0.56,"GGT6, GGT1, GAD1, GGT7",2.45842075605342,0.2518119729938,FALSE
"H1648","Input","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.61874,-2.2,0,17922,0.0644,"HMGCR, IDI1, DHDDS, FDPS, GGPS1, PMVK",Inf,1.19111413264019,TRUE
"H1648","Input","KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.28043,-1.01,0.376,16153,0.773,"ROCK1, SMAD5, BMP8A, THBS2, RBL2, BMP8B, NOG, ID4, BMPR1A, CHRD, BMP6, ACVR2A, DCN, RHOA, SMAD9, SKP1, PPP2R1A, CDKN2B, ZFYVE16, RBX1, TFDP1, TGFBR1, BMPR2, LTBP1, SMAD2",0.424812155072339,0.111820506081675,FALSE
"H1648","Input","KEGG_THYROID_CANCER",0.25693,0.773,0.821,5702,1,"CDH1, BRAF, PAX8, MAP2K1, RXRA, MYC, TFG, TCF7, PPARG, CCND1, CCDC6, MAP2K2",0.0856568428805592,0,FALSE
